lat,long,weight
51.4964847,-3.1964655,6.155915498585548
51.4966175,-3.1961545,8.058372738405458
51.4957666,-3.1956219,1.84617946648842
51.4799527,-3.1575123,82.20339187610409
51.4961702,-3.1960041,3.997659257804284
51.4799239,-3.1576442,85.74458988614111
51.4941236,-3.1956608,0.0064369019127841366
51.4801117,-3.15775,81.47575042199627
51.4953527,-3.1953861,0.6691941013465882
51.4801405,-3.157618,78.41912173726799
51.4918418,-3.1949141,0.04054125649748518
51.4815371,-3.1728196,156.62585302172909
51.492777,-3.1952574,0.011949548606486518
51.4905431,-3.1942875,0.06374053223276223
51.4898911,-3.1938412,0.03678907784284746
51.4903988,-3.1942875,0.06211282641783465
51.4895598,-3.1931975,0.06290491926969217
51.4897736,-3.1936266,0.03708213071409896
51.4809922,-3.172477,104.3971010991513
51.4803599,-3.1719263,97.51987627110658
51.4801425,-3.1723801,104.77458619989545
51.4808734,-3.16225,61.44551050638615
51.4811412,-3.1619443,64.91237396167445
51.4806888,-3.1613158,56.41631054493787
51.4806,-3.1615316,52.50048492599534
51.4817942,-3.1735518,281.6813179618791
51.4808142,-3.1722384,97.48792215330761
51.491616,-3.1886759,7.292791910960776
51.4913823,-3.1885975,4.822880268425831
51.4924229,-3.1891279,18.174343281978572
51.4920013,-3.1888286,12.853073315537934
51.4802986,-3.1728659,107.00934367449182
51.4934565,-3.1906646,22.367832428953633
51.4930168,-3.1899321,19.780648763983695
51.4812643,-3.1727082,125.0644359371029
51.4939495,-3.1918263,13.697333595059021
51.4937044,-3.1913131,19.275642358316464
51.4944778,-3.1923331,6.195488636719041
51.4951521,-3.1928423,2.169397079052267
51.4962071,-3.1945417,9.488945698976856
51.4807782,-3.1719858,92.64728611930386
51.4810816,-3.1732738,142.1684542344613
51.48933,-3.1890175,0.8402382085100678
51.4812434,-3.1731993,154.55191051994487
51.4902484,-3.1880812,1.7466750002357034
51.4896466,-3.1875491,1.4921589673832574
51.4908368,-3.1885546,1.9716267269914183
51.4906286,-3.1884506,1.7374144739237902
51.4803568,-3.1719594,98.12903968529743
51.4806379,-3.1730179,110.46268008719883
51.4756006,-3.1797374,0.018577764310088868
51.4802819,-3.1727029,106.27675028854743
51.4807294,-3.1722162,97.67205814036801
51.4812749,-3.1732854,164.48664479695424
51.4810796,-3.1735048,154.17874497456364
51.4823282,-3.1740719,430.88191281909525
51.4815319,-3.1730502,177.8412794709339
51.4836006,-3.1666519,47.442852510621954
51.4840014,-3.1669692,48.571748802807726
51.4837043,-3.1676709,68.23387699398842
51.4833512,-3.1674205,65.37710924690323
51.4878661,-3.167733,69.24323290463273
51.4879011,-3.1676265,70.02237338254638
51.4880205,-3.1675952,69.6240843315592
51.4809462,-3.1732155,128.48534773561053
51.4879867,-3.1676991,68.99601051292639
51.4880779,-3.1676532,68.89200194191777
51.4877669,-3.1677044,70.13303481428078
51.4878113,-3.167742,69.45701922546361
51.4805452,-3.171895,94.38538132645708
51.4878255,-3.1676986,69.79406405239152
51.4878509,-3.1674493,71.8669352431651
51.4880802,-3.1676466,68.92302458863419
51.4880441,-3.1677493,68.38525844466075
51.4880548,-3.1674985,70.10389264588926
51.4881129,-3.1675486,69.33906223480287
51.4802053,-3.1723942,104.64371838827016
51.4878836,-3.1673512,72.44972408679462
51.4814243,-3.1727066,136.87699481086645
51.4813349,-3.1732403,168.82111725709086
51.4805085,-3.1718532,94.15964063464443
51.4804724,-3.1720644,98.43415547892947
51.4820427,-3.1736197,336.77754263510485
51.4805885,-3.1720841,97.10734791039899
51.4802286,-3.17265,106.30047864497136
51.48096,-3.1733969,136.87925466945075
51.4808429,-3.1732952,124.63120994590926
51.4800444,-3.1782513,599.6945815146569
51.4800219,-3.1782971,601.3046880078692
51.4801635,-3.1779734,573.0140329164104
51.4801455,-3.1781059,592.8883840559312
51.4801481,-3.1781696,603.142997291747
51.480194,-3.1780155,582.5413806289379
51.4816825,-3.172969,189.13602030742575
51.480083,-3.1783001,612.0700940639306
51.4802145,-3.1780458,589.5191897150936
51.480098,-3.1783965,626.5553795391518
51.4801204,-3.1783481,624.5739017129804
51.4839564,-3.1752836,164.78705756700603
51.4799654,-3.1783069,592.2641076970647
51.4800126,-3.1782109,589.852822663278
51.4800529,-3.1781303,585.3804318878368
51.4799975,-3.1783473,602.2055558929568
51.4801484,-3.1779524,568.4222527844106
51.4800999,-3.1780428,578.3620724114039
51.4800586,-3.17827,604.2844343965919
51.480099,-3.1781935,600.2255212507266
51.4798719,-3.1780703,554.6286198359201
51.4798503,-3.1781114,555.3795951372782
51.4798377,-3.1780243,545.9348286762074
51.4802469,-3.1780921,600.6257483290577
51.4801827,-3.1782143,614.544395430282
51.4800055,-3.1776007,509.8959138026305
51.480211,-3.1778877,561.238729397915
51.4798574,-3.1779867,544.801188947007
51.481097,-3.1725288,108.72901608590269
51.4798307,-3.177944,537.7401843771285
51.4798158,-3.1780663,546.7045661149466
51.479892,-3.1780324,553.4762649478387
51.4819667,-3.173795,346.9764148041405
51.4820337,-3.1732944,285.0256400279078
51.4813308,-3.1728356,137.9813067291989
51.4810744,-3.1730812,131.79210567968482
51.480987,-3.1721923,96.36704517964662
51.4814397,-3.1729674,158.8792112962651
51.4819458,-3.1736666,326.31675153616106
51.4810247,-3.1729226,121.4661446019756
51.4800501,-3.1726533,107.68844018471371
51.4811858,-3.172616,115.90484209078828
51.4819668,-3.1732465,267.7770309558996
51.4809607,-3.1722366,97.36984573196264
51.4801525,-3.1725549,106.17257577181549
51.4784385,-3.1797218,166.1476301166476
51.4805066,-3.171798,93.08176852109878
51.4792355,-3.157869,86.86050483217555
51.4791978,-3.1581084,86.62212709144424
51.4786718,-3.1786447,336.0511284168925
51.4786413,-3.1786227,331.37092424309674
51.4786815,-3.1786526,337.41777777340286
51.4785058,-3.1796768,182.61992276750075
51.4784611,-3.1797529,165.78884496657395
51.4806756,-3.1729929,110.83623048635982
51.478513,-3.1798099,166.47215116090638
51.4785514,-3.1797399,181.52994383808925
51.4786194,-3.1785728,330.36505907608586
51.4786129,-3.1785992,327.0270662367016
51.4787312,-3.1786646,346.52759370951077
51.47859,-3.1785534,325.22052458131213
51.4786576,-3.1787278,325.9700057910417
51.4841275,-3.1694443,57.41366292591977
51.4786188,-3.1786984,320.3867821822421
51.481102,-3.172714,116.413486409785
51.4785915,-3.1785853,323.3294937979535
51.478678,-3.1786295,338.5677663409601
51.4841168,-3.1694326,57.86067324544043
51.484134,-3.1695501,57.00182337360447
51.4841288,-3.1695451,57.21141518926959
51.4842929,-3.1690445,54.665597671959375
51.4856979,-3.1622878,49.113756248962055
51.4856926,-3.1622343,48.40021928260655
51.4854186,-3.1615431,45.96511608434212
51.4857338,-3.1620841,45.608382789033676
51.4857413,-3.1620529,45.17138010190217
51.4857383,-3.1620216,44.93720811947159
51.4857248,-3.1619952,44.92104839447034
51.4854747,-3.1617182,46.43796822363176
51.4854092,-3.1619101,50.15751334980758
51.4855234,-3.1616151,45.10069726161024
51.4813812,-3.1729093,147.96419735170724
51.4856635,-3.1623448,51.04053426615658
51.4855408,-3.1616063,44.88256557891016
51.4855617,-3.1616132,44.70228722337855
51.4856844,-3.1617429,43.97139787112233
51.4856485,-3.1623436,51.452793997274625
51.4856784,-3.1623364,50.46611803442757
51.4856904,-3.162316,49.78112790378296
51.4813339,-3.1726195,124.49078623702059
51.4856986,-3.1622595,48.64396956208526
51.4856844,-3.1622091,48.21478891522627
51.485626,-3.1623292,51.840064393894906
51.4853986,-3.1620745,53.51298587283676
51.4853851,-3.1620481,53.363123327435716
51.4853807,-3.1620072,52.65946575882432
51.4853866,-3.161976,51.89289846930701
51.4854794,-3.1617045,46.2473446791222
51.4854914,-3.1616684,45.798442824127456
51.4855078,-3.1616372,45.3914269570847
51.4852848,-3.161852,52.282032440631866
51.4853105,-3.1618235,51.12506300839481
51.485053,-3.1621178,66.72535822970444
51.4851802,-3.1617993,54.03135620532574
51.4849048,-3.1620265,68.84840728289542
51.4850633,-3.1616487,54.07445270699625
51.485551,-3.1611819,45.858977616783065
51.4852834,-3.1608779,47.71177279676614
51.4849279,-3.1614609,53.84278678670009
51.485042,-3.1615983,53.65539060956205
51.4852236,-3.1618425,53.7317049873209
51.4852552,-3.1618552,53.12818447789039
51.4808632,-3.1724137,101.31609438281957
51.4809016,-3.1733453,130.2175668201119
51.4885607,-3.1790186,19.625885355254276
51.4816904,-3.1731253,208.6429587225413
51.4806407,-3.1720949,96.55026070388736
51.480276,-3.1726429,105.98268509724245
51.4804799,-3.1726043,104.77674086553994
51.4812646,-3.1729838,142.09434780654865
51.4805091,-3.1718863,94.79062391152381
51.4762155,-3.1879759,1.1739215927485753
51.4763195,-3.1879569,1.6687870503553142
51.4763254,-3.1879778,1.7049822973068811
51.476401,-3.1879664,2.1746766792982966
51.4760583,-3.1867014,0.5335618804366205
51.4761233,-3.186671,0.6807028200925341
51.4760831,-3.186415,0.6088137590275416
51.4761812,-3.186377,0.8780184205681881
51.4761103,-3.1871338,0.6762256108060932
51.4761434,-3.1873443,0.8014856160699934
51.4762721,-3.1870522,1.182086453607071
51.4814457,-3.1733606,195.60389574285998
51.4761126,-3.1871034,0.6778408564938854
51.4761989,-3.1871053,0.9260231518794163
51.4823806,-3.1739016,415.9667075700469
51.476206,-3.187166,0.961433055111064
51.4761658,-3.1871831,0.8364568106041232
51.4761587,-3.1871129,0.803431206528318
51.4812052,-3.1727551,123.89576482500956
51.4763123,-3.1872817,1.421002237753528
51.4762981,-3.1871527,1.3160558759377816
51.4762544,-3.1871622,1.1367830275929776
51.4762426,-3.1870977,1.0772582446779029
51.4764867,-3.1870748,2.3670834788782886
51.4765304,-3.1874313,2.924446230173483
51.4764619,-3.186906,2.140840162178503
51.4765434,-3.1868737,2.725079053254538
51.4766296,-3.187437,3.8931763936743446
51.4765635,-3.1870444,2.9561565280729485
51.4808974,-3.1731407,122.75621883159936
51.4806964,-3.1721353,96.54238655509333
51.4804109,-3.1584861,74.05583073884236
51.4802473,-3.1726405,106.13410442966607
51.4800912,-3.1725299,106.3326515202295
51.4813654,-3.1733505,182.20576464179294
51.4822502,-3.1735105,347.50272280387173
51.4813021,-3.172807,133.73422311964143
51.4817538,-3.1567195,65.15083505505714
51.4814085,-3.1581875,48.44320141980409
51.4813414,-3.1581468,49.682505563062946
51.4816868,-3.1566788,65.35768555328231
51.4764211,-3.1882566,2.331023498602708
51.4763502,-3.1882755,1.8567276605562577
51.4763939,-3.1889109,1.816380209618837
51.4762805,-3.188928,1.2405264711896837
51.4787086,-3.1604655,35.3235352969846
51.4786744,-3.1600697,38.52975210551522
51.478943,-3.1607558,37.29469230965845
51.4788204,-3.1606923,35.525032764187515
51.4790148,-3.1606237,40.898727953651786
51.4762081,-3.1798896,0.3901293636095869
51.4792747,-3.1607783,41.46154044530127
51.4792516,-3.1608785,39.285908089277285
51.4789917,-3.1607238,38.754903455595574
51.478857,-3.1594245,54.673089906907165
51.4790385,-3.1587091,74.58756909271946
51.4788555,-3.1606147,37.51683537462005
51.4789604,-3.160669,39.05769572005367
51.4787351,-3.1600834,40.74618098459249
51.4787645,-3.1604214,37.61968171848685
51.4787274,-3.1598677,42.947032404251914
51.478782,-3.1599047,44.793231227558174
51.4796905,-3.15839,95.36152593876818
51.4811563,-3.1845605,36.40465131986381
51.4793578,-3.1581997,92.84950430380945
51.480119,-3.1722349,103.24991480758514
51.4793587,-3.1583924,92.06661109176224
51.4792958,-3.1586731,86.93870661720644
51.4793692,-3.1587155,88.52530326944076
51.4794321,-3.1584348,93.53870029561145
51.4789714,-3.1586652,71.13109095469477
51.4787899,-3.1593807,51.809972716124584
51.4791357,-3.1580832,83.42342854470421
51.4791733,-3.1578438,83.74961150980543
51.4791822,-3.1581595,85.93638698813992
51.4790885,-3.1585078,79.48170690824278
51.4790218,-3.1584615,75.96296650915517
51.4791155,-3.1581133,82.39690320350516
51.4815988,-3.1733346,218.54117469057758
51.4793855,-3.1580752,93.46092122803505
51.4797181,-3.1582655,95.63869485386903
51.4840947,-3.1694904,58.629478005854274
51.4840807,-3.1694767,59.218760882379385
51.484052,-3.1695504,60.44815049952095
51.4840881,-3.1695848,58.92932357202151
51.4810552,-3.1733107,141.55214297908543
51.4840749,-3.1696197,59.58286402128812
51.4840381,-3.1695839,61.13612499164852
51.4840475,-3.1695602,60.662315042019785
51.4840939,-3.1694326,58.762917813207785
51.4837571,-3.1691015,73.2101030196704
51.4817958,-3.1736645,296.2878864140739
51.4837672,-3.1692806,72.73871318048685
51.4841167,-3.1693727,58.07332104563005
51.4837555,-3.1690179,73.48683926079043
51.483645,-3.1692925,78.06538693976138
51.4815682,-3.172853,163.0843780674733
51.4840134,-3.1696494,62.54446368282234
51.4837466,-3.1693848,73.98749466446944
51.4812499,-3.1731801,153.95695363795204
51.4812054,-3.1724246,108.31248965457596
51.4809693,-3.173168,128.17737522684249
51.481981,-3.1734259,297.54660208845775
51.4841018,-3.1695482,58.31552274083865
51.4837347,-3.1692853,74.14175520733562
51.4837189,-3.1694567,75.76388699281327
51.4836501,-3.1693894,78.49271522869331
51.4839883,-3.1697165,64.22585799431013
51.4839281,-3.1694408,65.85026322958979
51.483905,-3.1695009,67.07068985195009
51.4838596,-3.1694556,69.04100690374028
51.4838827,-3.1693956,67.83283006325235
51.4803556,-3.1719394,97.79582889704189
51.4846886,-3.1777894,18.536241892530807
51.4811021,-3.1723829,103.61645835532849
51.4803356,-3.1720047,99.08795941427505
51.4957368,-3.1933127,6.995816119612069
51.4818357,-3.1731731,237.08191254685676
51.4809767,-3.172404,102.00965249294171
51.480215,-3.1723634,104.32302059708421
51.4963966,-3.1955196,7.020721590963482
51.4805255,-3.1720362,97.22552997188016
51.4816815,-3.1732778,225.90920959154778
51.4689955,-3.1799794,1.2554225556764223E-36
51.4810916,-3.1733428,146.82606800721956
51.4822421,-3.1737901,389.22591411269053
51.472065,-3.1819167,2.591855764534161E-15
51.4810072,-3.172909,120.01323824337375
51.4700481,-3.1808115,3.4266851196764385E-28
51.4721018,-3.1811149,1.0585997312946625E-15
51.4801933,-3.1724324,105.02395186357536
51.4804118,-3.1717429,93.29939313698179
51.4803081,-3.1724056,104.14830843876035
51.4907889,-3.1885615,1.859403539800484
51.4868628,-3.1731544,41.5812357618677
51.4868294,-3.1732389,41.08171650406893
51.486722,-3.173525,39.921241651454835
51.4866951,-3.1736636,39.88916397256657
51.4854432,-3.1673847,90.53558431730309
51.4855024,-3.1672343,98.07242171542045
51.4811256,-3.1726566,114.98034839156645
51.4805837,-3.1727739,106.53905651186484
51.4808845,-3.173088,120.34424335247316
51.4806774,-3.1719534,93.39239035407117
51.4809812,-3.1732218,131.23552821901535
51.4814798,-3.1727613,145.95197211484015
51.4807552,-3.1729433,111.74732495294552
51.4809738,-3.1731976,129.69315221450864
51.4844124,-3.1597006,59.088478108494925
51.4810059,-3.1732706,135.29063785475225
51.4801511,-3.1723519,104.47324605705019
51.4808375,-3.172261,97.87338112862997
51.4811147,-3.1726852,115.73927250901266
51.4814873,-3.1729461,162.45013974082576
51.4844772,-3.1727472,85.06945734821981
51.4839033,-3.1722381,137.4235753729623
51.4838874,-3.1721986,138.0030060102559
51.4838531,-3.1723469,145.97634811756677
51.4838798,-3.1723339,142.69423034158518
51.4845004,-3.1727278,82.82331146653176
51.4844795,-3.172814,85.40134497298362
51.4844581,-3.1728317,87.54956881575994
51.4807928,-3.1732452,120.42891975791477
51.482835,-3.1782445,221.704393804855
51.484606,-3.1729268,75.2983258788664
51.4845869,-3.1728823,76.58566815302612
51.4846288,-3.1728294,73.10815123346505
51.4846016,-3.1728228,75.11593584481128
51.4845762,-3.1726311,75.808952636588
51.4845529,-3.1726505,77.78170367345923
51.4779867,-3.1744042,134.44502238124127
51.4799499,-3.1754705,252.03469812502271
51.4788825,-3.1758311,248.22670264601737
51.4881982,-3.1851296,7.785654599863534
51.4726093,-3.1926487,2.5380877479812747E-12
51.4783409,-3.178653,259.2639815981468
51.4784198,-3.1784183,292.18818562635965
51.4784393,-3.1783469,300.08206756599145
51.478446,-3.1783231,302.6498785026034
51.48923,-3.1784099,38.754181845644105
51.4983637,-3.2563817,0.0
51.4978513,-3.2560348,0.0
51.4980953,-3.2563294,0.0
51.4973206,-3.2554566,0.0
51.4976041,-3.2557471,0.0
51.4969832,-3.2551888,0.0
51.4970698,-3.2552618,0.0
51.4870308,-3.1675394,91.67386848753836
51.4968105,-3.2562405,0.0
51.4788323,-3.1595877,51.19841848691683
51.4870067,-3.1676084,92.1001365362329
51.4968424,-3.255115,0.0
51.4787748,-3.1598129,45.64844206224433
51.4870252,-3.1675541,91.79826602760399
51.4967421,-3.2577909,0.0
51.4787121,-3.1597715,43.36259960418003
51.4870887,-3.1676096,88.22038783929594
51.4967804,-3.2571794,0.0
51.4787696,-3.1595464,48.71964887583044
51.487118,-3.1675252,87.73510204408662
51.4964416,-3.2599129,0.0
51.4870542,-3.1674692,91.16771235667149
51.4965434,-3.2592264,0.0
51.4870727,-3.1674149,90.68009202436944
51.4871365,-3.1674708,87.36506357183006
51.487094,-3.1675946,88.1412079747469
51.4869157,-3.1676295,96.35235539099811
51.4870564,-3.1672166,92.36912298070051
51.4871212,-3.1672735,89.14630233737435
51.4869805,-3.1676864,92.36281085030313
51.4870438,-3.1677416,88.59429609648929
51.4869991,-3.1676314,92.19090846529106
51.4870624,-3.1676866,88.49948565998062
51.4870702,-3.167664,88.42946114634654
51.4841248,-3.1699812,59.874406954127515
51.4841204,-3.1699771,60.04841988705427
51.4784257,-3.1784224,293.4966987788013
51.4784381,-3.1783819,298.3944918402609
51.4784906,-3.1784234,309.56834336899954
51.4783905,-3.1787463,264.669332282862
51.4785113,-3.1783976,315.81927662048656
51.4785199,-3.1783681,319.22000371345166
51.4784244,-3.1787081,275.6881908835365
51.4783839,-3.1788328,256.0383168648777
51.4784585,-3.1783965,302.89505239469577
51.478466,-3.1783657,306.07412285767
51.4784723,-3.1783393,308.68843208363074
51.4784899,-3.1783501,312.63984197975174
51.4784761,-3.1784075,306.76519408199596
51.4784833,-3.1783779,309.8586585167257
51.478338,-3.1787036,255.10691284616786
51.4783511,-3.178662,261.2012115970383
51.4784775,-3.1786123,295.267744866224
51.4784889,-3.1785775,300.3213089113701
51.4785289,-3.1786116,307.30284811579315
51.4785173,-3.1786462,302.0986581882387
51.4959633,-3.1905685,3.3670119034484256
51.4785005,-3.1786317,299.2870207595233
51.4785116,-3.1785967,304.3531633772216
51.4784621,-3.1787442,281.66036987254955
51.4784132,-3.1787424,270.36903283673774
51.4784198,-3.178722,273.5280266670733
51.4784028,-3.1787073,270.59247618968743
51.4784793,-3.1784603,304.9522612038628
51.4784512,-3.1787763,276.4660199288718
51.4784901,-3.1784701,307.054064978775
51.4785365,-3.1785051,316.08770430368094
51.478651,-3.1808109,78.44281689162992
51.4787844,-3.1806071,109.22369102345186
51.4790423,-3.1801605,200.81239171899261
51.4790077,-3.1812636,83.44510732442568
51.4787204,-3.1810703,67.94202177391439
51.4786282,-3.1809711,66.17507976766169
51.4786098,-3.1808857,69.85923756334287
51.4790683,-3.1801301,209.91722536937988
51.479484,-3.1807486,210.2583849949541
51.4790869,-3.1812392,93.85141595768113
51.4790479,-3.1812705,87.35791357572023
51.4863396,-3.1767957,28.619153436733562
51.4867132,-3.1752745,42.326671235900065
51.4794221,-3.1808251,186.9635906826544
51.4872566,-3.1747493,43.577716128083075
51.4876789,-3.174163,58.52206578493412
51.4877826,-3.173502,66.45854675646717
